test_idx,test_true,test_pred,train_idx,train_true,train_pred,influence,rank,same_error
1900,dog,cow,7884,dog,cow,0.0010745283216238022,13,True
1900,dog,cow,10186,dog,cow,0.001061594346538186,14,True
1900,dog,cow,8596,dog,sheep,0.0010590609163045883,15,False
1900,dog,cow,9186,dog,horse,0.0010522365337237716,16,False
1900,dog,cow,7346,dog,horse,0.0010503432713449001,17,False
1900,dog,cow,10186,dog,cow,0.0010468882974237204,18,True
1900,dog,cow,8596,dog,sheep,0.0010449796682223678,19,False
1900,dog,cow,9186,dog,horse,0.0010430982802063227,20,False
1900,dog,cow,9186,dog,horse,0.001035527209751308,21,False
1900,dog,cow,8596,dog,sheep,0.0010347713250666857,22,False
1900,dog,cow,9186,dog,horse,0.001032938016578555,23,False
1900,dog,cow,9839,dog,cow,0.0010236508678644896,24,True
1900,dog,cow,7346,dog,horse,0.0010215961374342442,25,False
1900,dog,cow,10186,dog,cow,0.0010190691100433469,26,True
1900,dog,cow,7346,dog,horse,0.0009801884880289435,29,False
1900,dog,cow,9433,dog,horse,0.0009746183059178293,30,False
1900,dog,cow,9839,dog,cow,0.0009593229624442756,33,True
1900,dog,cow,7035,dog,sheep,0.0009586088126525283,35,False
1900,dog,cow,7346,dog,horse,0.0009583864593878388,36,False
1900,dog,cow,9433,dog,horse,0.0009574108989909291,37,False
1900,dog,cow,8596,dog,sheep,0.000956097966991365,39,False
1900,dog,cow,9433,dog,horse,0.0009554094867780805,40,False
1900,dog,cow,10186,dog,cow,0.0009516256977804005,42,True
1900,dog,cow,7346,dog,horse,0.0009498666040599346,45,False
1900,dog,cow,8596,dog,sheep,0.0009454683749936521,48,False
1900,dog,cow,7035,dog,sheep,0.000940734229516238,49,False
1900,dog,cow,9839,dog,cow,0.0009352870984002948,53,True
1900,dog,cow,8596,dog,sheep,0.0009346492006443441,54,False
1900,dog,cow,9433,dog,horse,0.0009341345285065472,55,False
1900,dog,cow,9433,dog,horse,0.000932573399040848,56,False
1900,dog,cow,7035,dog,sheep,0.0009234924800693989,57,False
1900,dog,cow,9433,dog,horse,0.000904702814295888,59,False
1900,dog,cow,9186,dog,horse,0.0009027129854075611,60,False
1900,dog,cow,7884,dog,cow,0.0008914042264223099,62,True
1900,dog,cow,7035,dog,sheep,0.0008817092166282237,64,False
1900,dog,cow,7035,dog,sheep,0.0008780879434198141,65,False
1900,dog,cow,7346,dog,horse,0.0008667662041261792,68,False
1900,dog,cow,8596,dog,sheep,0.0008521028212271631,71,False
1900,dog,cow,7035,dog,sheep,0.0008435517083853483,73,False
1900,dog,cow,10186,dog,cow,0.0008276678272522986,76,True
1900,dog,cow,9482,dog,cat,0.0008234911947511137,79,False
1900,dog,cow,7035,dog,sheep,0.00080864381743595,82,False
1900,dog,cow,9839,dog,cow,0.0008048720192164183,83,True
1900,dog,cow,7346,dog,horse,0.00080392713425681,84,False
1900,dog,cow,9839,dog,cow,0.0008003724506124854,86,True
1900,dog,cow,7346,dog,horse,0.0007941111107356846,90,False
1900,dog,cow,9433,dog,horse,0.000776421744376421,95,False
1906,dog,butterfly,9433,dog,horse,0.0008980273851193488,3,False
1906,dog,butterfly,9433,dog,horse,0.000880068342667073,4,False
1906,dog,butterfly,9186,dog,horse,0.0008530739578418434,7,False
1906,dog,butterfly,9433,dog,horse,0.0008469842723570764,9,False
1906,dog,butterfly,7884,dog,cow,0.0008457544608972967,10,False
1906,dog,butterfly,8596,dog,sheep,0.0008377031190320849,11,False
1906,dog,butterfly,9186,dog,horse,0.0008292297716252506,13,False
1906,dog,butterfly,9433,dog,horse,0.0008290883852168918,14,False
1906,dog,butterfly,8596,dog,sheep,0.0008233306580223143,15,False
1906,dog,butterfly,8596,dog,sheep,0.0008207361097447574,16,False
1906,dog,butterfly,8596,dog,sheep,0.0008206850616261363,17,False
1906,dog,butterfly,8596,dog,sheep,0.0008173107053153217,18,False
1906,dog,butterfly,9433,dog,horse,0.0008153507951647043,19,False
1906,dog,butterfly,7884,dog,cow,0.0008131887880153954,20,False
1906,dog,butterfly,9186,dog,horse,0.0008090674527920783,21,False
1906,dog,butterfly,9433,dog,horse,0.0008083482971414924,22,False
1906,dog,butterfly,9482,dog,cat,0.000808173674158752,23,False
1906,dog,butterfly,9186,dog,horse,0.0008010718156583607,24,False
1906,dog,butterfly,7346,dog,horse,0.000800653244368732,25,False
1906,dog,butterfly,7884,dog,cow,0.0007994711631909013,26,False
1906,dog,butterfly,7884,dog,cow,0.0007937007467262447,28,False
1906,dog,butterfly,8596,dog,sheep,0.0007920609205029905,29,False
1906,dog,butterfly,9186,dog,horse,0.0007806332432664931,37,False
1906,dog,butterfly,9482,dog,cat,0.0007742442539893091,39,False
1906,dog,butterfly,9186,dog,horse,0.0007725940085947514,40,False
1906,dog,butterfly,7035,dog,sheep,0.0007698172703385353,42,False
1906,dog,butterfly,9433,dog,horse,0.0007667015888728201,44,False
1906,dog,butterfly,7035,dog,sheep,0.0007593422196805477,47,False
1906,dog,butterfly,7884,dog,cow,0.0007587919244542718,49,False
1906,dog,butterfly,9433,dog,horse,0.000756837020162493,51,False
1906,dog,butterfly,7035,dog,sheep,0.0007568156579509377,52,False
1906,dog,butterfly,10186,dog,cow,0.0007542838575318456,54,False
1906,dog,butterfly,7346,dog,horse,0.0007523394888266921,57,False
1906,dog,butterfly,7884,dog,cow,0.0007496850448660553,58,False
1906,dog,butterfly,7035,dog,sheep,0.0007472296711057425,61,False
1906,dog,butterfly,10186,dog,cow,0.0007465092348866165,62,False
1906,dog,butterfly,10186,dog,cow,0.0007457025349140167,63,False
1906,dog,butterfly,7035,dog,sheep,0.0007448195246979594,65,False
1906,dog,butterfly,7035,dog,sheep,0.0007434377330355346,66,False
1906,dog,butterfly,7035,dog,sheep,0.0007431970443576574,67,False
1906,dog,butterfly,8596,dog,sheep,0.0007399284513667226,68,False
1906,dog,butterfly,7035,dog,sheep,0.0007390954997390509,69,False
1906,dog,butterfly,9186,dog,horse,0.0007352367974817753,73,False
1906,dog,butterfly,10186,dog,cow,0.0007350835367105901,74,False
1906,dog,butterfly,7346,dog,horse,0.0007317575509659946,75,False
1906,dog,butterfly,9186,dog,horse,0.000727269216440618,77,False
1906,dog,butterfly,9859,dog,cat,0.000724968034774065,78,False
1906,dog,butterfly,10186,dog,cow,0.0007226071902550757,79,False
1906,dog,butterfly,10186,dog,cow,0.000717399874702096,80,False
1906,dog,butterfly,9873,dog,squirrel,0.0007075511966831982,85,False
1906,dog,butterfly,7346,dog,horse,0.0007057377370074391,86,False
1906,dog,butterfly,8596,dog,sheep,0.0007012715213932097,87,False
1906,dog,butterfly,10186,dog,cow,0.0006966479122638702,89,False
1906,dog,butterfly,9482,dog,cat,0.0006964551866985857,90,False
1906,dog,butterfly,10186,dog,cow,0.000691032619215548,93,False
1906,dog,butterfly,10144,dog,sheep,0.0006776046939194202,97,False
1906,dog,butterfly,7884,dog,cow,0.0006763193523511291,98,False
2100,dog,cat,8407,dog,cat,0.0016716227401047945,11,True
2100,dog,cat,9482,dog,cat,0.0016569738509133458,13,True
2100,dog,cat,9873,dog,squirrel,0.0016478609759360552,14,False
2100,dog,cat,9482,dog,cat,0.0016402407782152295,15,True
2100,dog,cat,8407,dog,cat,0.0016312137013301253,16,True
2100,dog,cat,9482,dog,cat,0.0015838458202779293,21,True
2100,dog,cat,9859,dog,cat,0.0015090322121977806,24,True
2100,dog,cat,8407,dog,cat,0.0014972258359193802,27,True
2100,dog,cat,9873,dog,squirrel,0.0013431102270260453,39,False
2100,dog,cat,8407,dog,cat,0.0013322735903784633,40,True
2100,dog,cat,9482,dog,cat,0.0013175354106351733,42,True
2100,dog,cat,8407,dog,cat,0.0012460778234526515,54,True
2100,dog,cat,9482,dog,cat,0.0012367049930617213,55,True
2100,dog,cat,7884,dog,cow,0.0012136520817875862,58,False
2100,dog,cat,7884,dog,cow,0.0011805207468569279,65,False
2100,dog,cat,9859,dog,cat,0.0011759059270843863,66,True
2100,dog,cat,9873,dog,squirrel,0.0011751712299883366,67,False
2100,dog,cat,7884,dog,cow,0.0011696143774315715,69,False
2100,dog,cat,9873,dog,squirrel,0.0011320958146825433,72,False
2100,dog,cat,7884,dog,cow,0.001122546149417758,74,False
2100,dog,cat,9873,dog,squirrel,0.001122153247706592,75,False
2100,dog,cat,8596,dog,sheep,0.0011219338048249483,76,False
2100,dog,cat,8596,dog,sheep,0.0011190007207915187,78,False
2100,dog,cat,9873,dog,squirrel,0.0011164394672960043,79,False
2100,dog,cat,8596,dog,sheep,0.00110517384018749,82,False
2100,dog,cat,7884,dog,cow,0.0010883871000260115,89,False
2100,dog,cat,8596,dog,sheep,0.0010770527878776193,94,False
2100,dog,cat,8596,dog,sheep,0.0010737698758020997,95,False
2100,dog,cat,7035,dog,sheep,0.001062267110683024,100,False
2131,dog,cow,7884,dog,cow,0.001682561356574297,1,True
2131,dog,cow,7884,dog,cow,0.0016490590060129762,2,True
2131,dog,cow,7884,dog,cow,0.0016243739519268274,3,True
2131,dog,cow,7884,dog,cow,0.0015004959423094988,4,True
2131,dog,cow,10186,dog,cow,0.0014927886659279466,5,True
2131,dog,cow,9839,dog,cow,0.0014902083203196526,7,True
2131,dog,cow,10186,dog,cow,0.0014482189435511827,8,True
2131,dog,cow,10186,dog,cow,0.0014401093358173966,9,True
2131,dog,cow,9839,dog,cow,0.0014261044561862946,10,True
2131,dog,cow,7884,dog,cow,0.001372291473671794,13,True
2131,dog,cow,10186,dog,cow,0.0013680255506187677,14,True
2131,dog,cow,7884,dog,cow,0.0013642528792843223,15,True
2131,dog,cow,9839,dog,cow,0.0013474406441673636,16,True
2131,dog,cow,10186,dog,cow,0.0013347124913707376,17,True
2131,dog,cow,7035,dog,sheep,0.001326694618910551,18,False
2131,dog,cow,10186,dog,cow,0.001319711096584797,19,True
2131,dog,cow,10186,dog,cow,0.0013178869849070907,20,True
2131,dog,cow,8596,dog,sheep,0.001312313019298017,21,False
2131,dog,cow,9186,dog,horse,0.0013083986705169082,22,False
2131,dog,cow,9186,dog,horse,0.0013078321935608983,23,False
2131,dog,cow,9186,dog,horse,0.001298771589063108,24,False
2131,dog,cow,8596,dog,sheep,0.0012908815406262875,25,False
2131,dog,cow,7035,dog,sheep,0.0012575378641486168,27,False
2131,dog,cow,9186,dog,horse,0.0012331960024312139,30,False
2131,dog,cow,8596,dog,sheep,0.001231496687978506,31,False
2131,dog,cow,9186,dog,horse,0.0012290752492845058,32,False
2131,dog,cow,9839,dog,cow,0.0012244685785844922,34,True
2131,dog,cow,9186,dog,horse,0.001223779283463955,35,False
2131,dog,cow,7346,dog,horse,0.0012174418661743402,36,False
2131,dog,cow,9433,dog,horse,0.0012141175102442503,37,False
2131,dog,cow,7346,dog,horse,0.0012126431101933122,38,False
2131,dog,cow,7035,dog,sheep,0.0012097324943169951,39,False
2131,dog,cow,9186,dog,horse,0.0012005898170173168,40,False
2131,dog,cow,9433,dog,horse,0.0011878040386363864,42,False
2131,dog,cow,7346,dog,horse,0.0011822455562651157,43,False
2131,dog,cow,9186,dog,horse,0.0011723212664946914,45,False
2131,dog,cow,9839,dog,cow,0.0011651102686300874,46,True
2131,dog,cow,9433,dog,horse,0.001161506399512291,48,False
2131,dog,cow,8596,dog,sheep,0.0011539795668795705,50,False
2131,dog,cow,9839,dog,cow,0.0011475005885586143,51,True
2131,dog,cow,7346,dog,horse,0.0011470470344647765,52,False
2131,dog,cow,8596,dog,sheep,0.0011448431760072708,54,False
2131,dog,cow,8596,dog,sheep,0.0011410329025238752,55,False
2131,dog,cow,7884,dog,cow,0.001130500459112227,56,True
2131,dog,cow,9433,dog,horse,0.0011287512024864554,57,False
2131,dog,cow,9433,dog,horse,0.0011268798261880875,58,False
2131,dog,cow,7035,dog,sheep,0.0011263253400102258,59,False
2131,dog,cow,9433,dog,horse,0.0011074939975515008,64,False
2131,dog,cow,10186,dog,cow,0.0011071980698034167,65,True
2131,dog,cow,7346,dog,horse,0.0011062329867854714,66,False
2131,dog,cow,8596,dog,sheep,0.0011033444898203015,67,False
2131,dog,cow,9433,dog,horse,0.0010969561990350485,69,False
2131,dog,cow,7035,dog,sheep,0.0010845046490430832,71,False
2131,dog,cow,7035,dog,sheep,0.0010769738582894206,72,False
2131,dog,cow,8596,dog,sheep,0.0010729023488238454,73,False
2131,dog,cow,9839,dog,cow,0.0010690343333408237,74,True
2131,dog,cow,7035,dog,sheep,0.0010667468886822462,75,False
2131,dog,cow,7346,dog,horse,0.0010646109003573656,76,False
2131,dog,cow,9482,dog,cat,0.0010477215982973576,83,False
2131,dog,cow,9839,dog,cow,0.0010472454596310854,84,True
2131,dog,cow,9482,dog,cat,0.0010362742468714714,86,False
2131,dog,cow,9433,dog,horse,0.0010292533552274108,88,False
2131,dog,cow,7035,dog,sheep,0.0010127054993063211,90,False
2131,dog,cow,7346,dog,horse,0.0010109605500474572,92,False
2131,dog,cow,7346,dog,horse,0.000995479873381555,97,False
2131,dog,cow,9482,dog,cat,0.0009858824778348207,100,False
2246,dog,cat,8407,dog,cat,0.0015683514066040516,1,True
2246,dog,cat,9482,dog,cat,0.001471665920689702,2,True
2246,dog,cat,8407,dog,cat,0.0014709566021338105,3,True
2246,dog,cat,9482,dog,cat,0.0014141465071588755,4,True
2246,dog,cat,9482,dog,cat,0.0013950179563835263,5,True
2246,dog,cat,8407,dog,cat,0.001338781206868589,6,True
2246,dog,cat,9873,dog,squirrel,0.0011378085473552346,12,False
2246,dog,cat,9482,dog,cat,0.001114654471166432,14,True
2246,dog,cat,9482,dog,cat,0.0011085179867222905,15,True
2246,dog,cat,8407,dog,cat,0.0010951731819659472,17,True
2246,dog,cat,9859,dog,cat,0.0010611573234200478,22,True
2246,dog,cat,8407,dog,cat,0.0010428912937641144,23,True
2246,dog,cat,8596,dog,sheep,0.0009206192335113883,34,False
2246,dog,cat,9433,dog,horse,0.000912994088139385,37,False
2246,dog,cat,9873,dog,squirrel,0.00091087247710675,38,False
2246,dog,cat,9482,dog,cat,0.0008895808714441955,43,True
2246,dog,cat,8407,dog,cat,0.0008879909873940051,44,True
2246,dog,cat,8596,dog,sheep,0.0008763410151004791,47,False
2246,dog,cat,7884,dog,cow,0.0008732957066968083,50,False
2246,dog,cat,9433,dog,horse,0.0008690256508998573,51,False
2246,dog,cat,8596,dog,sheep,0.0008568600751459599,53,False
2246,dog,cat,8596,dog,sheep,0.0008518998511135578,54,False
2246,dog,cat,7884,dog,cow,0.0008500231197103858,55,False
2246,dog,cat,9433,dog,horse,0.0008449278539046645,56,False
2246,dog,cat,9859,dog,cat,0.0008398665813729167,57,True
2246,dog,cat,9433,dog,horse,0.000839138519950211,59,False
2246,dog,cat,9186,dog,horse,0.0008388477144762874,60,False
2246,dog,cat,7884,dog,cow,0.000837742059957236,61,False
2246,dog,cat,8596,dog,sheep,0.0008362930966541171,62,False
2246,dog,cat,9873,dog,squirrel,0.0008344403468072414,65,False
2246,dog,cat,7884,dog,cow,0.0008307538810186088,66,False
2246,dog,cat,9186,dog,horse,0.0008235630812123418,68,False
2246,dog,cat,9186,dog,horse,0.000823190959636122,69,False
2246,dog,cat,8596,dog,sheep,0.000818566360976547,70,False
2246,dog,cat,10144,dog,sheep,0.000813639780972153,71,False
2246,dog,cat,8596,dog,sheep,0.0008095475495792925,72,False
2246,dog,cat,9873,dog,squirrel,0.0008039934909902513,75,False
2246,dog,cat,7884,dog,cow,0.000799449859187007,78,False
2246,dog,cat,9433,dog,horse,0.0007967686397023499,80,False
2246,dog,cat,8596,dog,sheep,0.0007964628748595715,81,False
2246,dog,cat,10144,dog,sheep,0.0007963731186464429,82,False
2246,dog,cat,9433,dog,horse,0.0007957824855111539,83,False
2246,dog,cat,9433,dog,horse,0.0007899371557869017,88,False
2246,dog,cat,9433,dog,horse,0.0007897428586147726,89,False
2246,dog,cat,7346,dog,horse,0.000786131655331701,91,False
2246,dog,cat,9873,dog,squirrel,0.0007828148663975298,92,False
2246,dog,cat,9873,dog,squirrel,0.0007779665756970644,95,False
2246,dog,cat,9482,dog,cat,0.0007772859535180032,96,True
2246,dog,cat,9186,dog,horse,0.0007750083459541202,99,False
2269,dog,cat,9482,dog,cat,0.0012706811539828777,3,True
2269,dog,cat,9482,dog,cat,0.001250773435458541,5,True
2269,dog,cat,8407,dog,cat,0.0011871728347614408,8,True
2269,dog,cat,8407,dog,cat,0.0011112965876236558,14,True
2269,dog,cat,8407,dog,cat,0.001082881586626172,17,True
2269,dog,cat,9482,dog,cat,0.001017685397528112,22,True
2269,dog,cat,9859,dog,cat,0.001000122050754726,25,True
2269,dog,cat,8596,dog,sheep,0.0009691246668808162,30,False
2269,dog,cat,8596,dog,sheep,0.0009509602095931768,31,False
2269,dog,cat,8407,dog,cat,0.0009485960472375154,33,True
2269,dog,cat,9482,dog,cat,0.0009358908864669502,37,True
2269,dog,cat,8596,dog,sheep,0.0009352308697998524,38,False
2269,dog,cat,9482,dog,cat,0.0009212107979692519,40,True
2269,dog,cat,8596,dog,sheep,0.0009010197245515883,43,False
2269,dog,cat,8407,dog,cat,0.0008997141849249601,44,True
2269,dog,cat,9839,dog,cow,0.0008954849909059703,45,False
2269,dog,cat,9873,dog,squirrel,0.0008949553011916578,46,False
2269,dog,cat,8596,dog,sheep,0.0008906525908969343,49,False
2269,dog,cat,7884,dog,cow,0.0008706416701897979,52,False
2269,dog,cat,8596,dog,sheep,0.0008615575497969985,55,False
2269,dog,cat,8596,dog,sheep,0.0008453007903881371,59,False
2269,dog,cat,9482,dog,cat,0.00084063655231148,61,True
2269,dog,cat,9186,dog,horse,0.0008388310670852661,62,False
2269,dog,cat,9186,dog,horse,0.0008342084474861622,63,False
2269,dog,cat,9839,dog,cow,0.0008303814684040844,66,False
2269,dog,cat,9839,dog,cow,0.000828113523311913,70,False
2269,dog,cat,7884,dog,cow,0.0008279627072624862,71,False
2269,dog,cat,9186,dog,horse,0.0008269762620329857,72,False
2269,dog,cat,9433,dog,horse,0.0008218616130761802,74,False
2269,dog,cat,7884,dog,cow,0.0008212167886085808,75,False
2269,dog,cat,9859,dog,cat,0.0008178134448826313,77,True
2269,dog,cat,9873,dog,squirrel,0.0008137885015457869,78,False
2269,dog,cat,7035,dog,sheep,0.0008122309809550643,80,False
2269,dog,cat,9186,dog,horse,0.0008103256695903838,81,False
2269,dog,cat,9186,dog,horse,0.0008092530770227313,82,False
2269,dog,cat,7884,dog,cow,0.0008090371848084033,83,False
2269,dog,cat,9433,dog,horse,0.0008052532211877406,85,False
2269,dog,cat,8596,dog,sheep,0.0008040797547437251,87,False
2269,dog,cat,9433,dog,horse,0.0008029273594729602,89,False
2269,dog,cat,9433,dog,horse,0.0007992949686013162,91,False
2269,dog,cat,9839,dog,cow,0.0007963771349750459,92,False
2269,dog,cat,7035,dog,sheep,0.0007923165685497224,94,False
2269,dog,cat,9433,dog,horse,0.0007914624875411391,95,False
2269,dog,cat,9186,dog,horse,0.0007913826848380268,96,False
2411,dog,cat,9482,dog,cat,0.0016631509643048048,2,True
2411,dog,cat,9482,dog,cat,0.0015292493626475334,6,True
2411,dog,cat,9873,dog,squirrel,0.0015125968493521214,7,False
2411,dog,cat,9482,dog,cat,0.0014603767776861787,8,True
2411,dog,cat,8407,dog,cat,0.0013827875955030322,14,True
2411,dog,cat,9482,dog,cat,0.0012822034768760204,25,True
2411,dog,cat,8407,dog,cat,0.0012128700036555529,30,True
2411,dog,cat,8407,dog,cat,0.0012068634387105703,31,True
2411,dog,cat,9873,dog,squirrel,0.0011344652157276869,39,False
2411,dog,cat,7884,dog,cow,0.0011311497073620558,40,False
2411,dog,cat,9433,dog,horse,0.0011044919956475496,44,False
2411,dog,cat,7035,dog,sheep,0.0010962155647575855,46,False
2411,dog,cat,8596,dog,sheep,0.001088583143427968,48,False
2411,dog,cat,9482,dog,cat,0.0010659941472113132,53,True
2411,dog,cat,9186,dog,horse,0.0010642815614119172,55,False
2411,dog,cat,7884,dog,cow,0.0010513620218262076,59,False
2411,dog,cat,8596,dog,sheep,0.0010504894889891148,61,False
2411,dog,cat,8407,dog,cat,0.00103856495115906,64,True
2411,dog,cat,8596,dog,sheep,0.00103560253046453,67,False
2411,dog,cat,8596,dog,sheep,0.0010302038863301277,68,False
2411,dog,cat,9433,dog,horse,0.001015135319903493,71,False
2411,dog,cat,9859,dog,cat,0.0010143028339371085,72,True
2411,dog,cat,9433,dog,horse,0.0010036890162155032,75,False
2411,dog,cat,8596,dog,sheep,0.000993629451841116,78,False
2411,dog,cat,9433,dog,horse,0.0009909790242090821,80,False
2411,dog,cat,9433,dog,horse,0.000987701932899654,82,False
2411,dog,cat,7035,dog,sheep,0.0009867525659501553,83,False
2411,dog,cat,7884,dog,cow,0.0009703778778202832,86,False
2411,dog,cat,9186,dog,horse,0.000964004488196224,88,False
2411,dog,cat,7884,dog,cow,0.0009629452251829207,90,False
2411,dog,cat,7884,dog,cow,0.0009599637123756111,92,False
2411,dog,cat,9186,dog,horse,0.0009549212409183383,95,False
2411,dog,cat,9433,dog,horse,0.0009547451045364141,96,False
2411,dog,cat,9433,dog,horse,0.00095276819774881,98,False
2411,dog,cat,8596,dog,sheep,0.0009519277373328805,99,False
2411,dog,cat,8407,dog,cat,0.0009518876322545111,100,True
2454,dog,cat,9482,dog,cat,0.0013129966100677848,1,True
2454,dog,cat,9482,dog,cat,0.001255443086847663,2,True
2454,dog,cat,8407,dog,cat,0.0010680138366296887,5,True
2454,dog,cat,8407,dog,cat,0.0009190268465317786,6,True
2454,dog,cat,7884,dog,cow,0.0009020402794703841,7,False
2454,dog,cat,9859,dog,cat,0.0008369414717890322,8,True
